,Unnamed: 0,dao_id,proposal_id,bribe_function,private_ratio,noised_ratio,target_side,epsilon,w_max,W_total,num_voters,public_cost_abs,private_cost_abs,noised_cost_abs,min_swing_voters
12002,12002,lido-snapshot.eth,0xe964fb2b0ad887673a0748b025c68a957a4b05b604d306bdc66125e7b758e524,whale_90,2.9491785175947975,1.037645853539743,losing,5.366466118396115e-07,20000000.0,55823184.33511941,274,2.2181030362844467,6.5415818244218835,2.3016054183244705,2
12003,12003,lido-snapshot.eth,0xe964fb2b0ad887673a0748b025c68a957a4b05b604d306bdc66125e7b758e524,whale_99,2.121195625278369,1.0113755959156068,losing,5.366466118396115e-07,20000000.0,55823184.33511941,274,2.822885289788246,5.987891927361488,2.854997292160988,2
12004,12004,lido-snapshot.eth,0xe964fb2b0ad887673a0748b025c68a957a4b05b604d306bdc66125e7b758e524,log_whale_99,1.5568521654905971,1.010501172421152,losing,5.366466118396115e-07,20000000.0,55823184.33511941,274,3.40382568538189,5.299253389239311,3.4395698457956314,2
12005,12005,lido-snapshot.eth,0xe964fb2b0ad887673a0748b025c68a957a4b05b604d306bdc66125e7b758e524,top_10,2.9485127731480505,1.037406326749092,losing,5.366466118396115e-07,20000000.0,55823184.33511941,274,2.2183638066053395,6.540874019265175,2.301344648003578,2
12006,12006,lido-snapshot.eth,0xcf2955aee3bf7878d9b4dd688785d0a898dee4f2965a7c82bf0951f48e535b71,top_mdc_log,1.0,1.0,losing,1.1940676595219142e-06,20010000.0,25088463.368595332,17,,,,1
12007,12007,lido-snapshot.eth,0xcf2955aee3bf7878d9b4dd688785d0a898dee4f2965a7c82bf0951f48e535b71,linear_weight,1.0,1.0,losing,1.1940676595219142e-06,20010000.0,25088463.368595332,17,,,,1
12008,12008,lido-snapshot.eth,0xcf2955aee3bf7878d9b4dd688785d0a898dee4f2965a7c82bf0951f48e535b71,whale_90,1.0,1.0,losing,1.1940676595219142e-06,20010000.0,25088463.368595332,17,,,,1
12009,12009,lido-snapshot.eth,0xcf2955aee3bf7878d9b4dd688785d0a898dee4f2965a7c82bf0951f48e535b71,whale_99,1.0,1.0,losing,1.1940676595219142e-06,20010000.0,25088463.368595332,17,,,,1
12010,12010,lido-snapshot.eth,0xcf2955aee3bf7878d9b4dd688785d0a898dee4f2965a7c82bf0951f48e535b71,log_whale_99,1.0,1.0,losing,1.1940676595219142e-06,20010000.0,25088463.368595332,17,,,,1
12011,12011,lido-snapshot.eth,0xcf2955aee3bf7878d9b4dd688785d0a898dee4f2965a7c82bf0951f48e535b71,top_10,1.0,1.0,losing,1.1940676595219142e-06,20010000.0,25088463.368595332,17,,,,1
12012,12012,lido-snapshot.eth,0x3bdf528b31956e029e867ebf79b02ee07e9a973987b34c5cffc14392e8b4480c,top_mdc_log,4.451950531791043,1.1355685602148775,losing,5.940280278810858e-07,8108466.869047906,50430823.680826135,255,8.359802886843683,37.21742890775204,9.493129327893255,5
12013,12013,lido-snapshot.eth,0x3bdf528b31956e029e867ebf79b02ee07e9a973987b34c5cffc14392e8b4480c,linear_weight,5.687826019417476,1.4723697087378642,losing,5.940280278810858e-07,8108466.869047906,50430823.680826135,255,2.9976945370435706,17.050364986062046,4.413714632391929,5
12014,12014,lido-snapshot.eth,0x3bdf528b31956e029e867ebf79b02ee07e9a973987b34c5cffc14392e8b4480c,whale_90,5.675699602091118,1.4692591315584298,losing,5.940280278810858e-07,8108466.869047906,50430823.680826135,255,2.9982347041368484,17.017079517245293,4.405183717608452,5
12015,12015,lido-snapshot.eth,0x3bdf528b31956e029e867ebf79b02ee07e9a973987b34c5cffc14392e8b4480c,whale_99,,,losing,5.940280278810858e-07,8108466.869047906,50430823.680826135,255,inf,inf,inf,5
12016,12016,lido-snapshot.eth,0x3bdf528b31956e029e867ebf79b02ee07e9a973987b34c5cffc14392e8b4480c,log_whale_99,,,losing,5.940280278810858e-07,8108466.869047906,50430823.680826135,255,inf,inf,inf,5
12017,12017,lido-snapshot.eth,0x3bdf528b31956e029e867ebf79b02ee07e9a973987b34c5cffc14392e8b4480c,top_10,4.743558971098918,1.2947084493109666,losing,5.940280278810858e-07,8108466.869047906,50430823.680826135,255,3.1351204961538324,14.871628955006605,4.059066995978356,5
12018,12018,lido-snapshot.eth,0xa4eb1220a15d46a1825d5a0f44de1b34644d4aa6bb95f910b86b29bb7654e330,top_mdc_log,4.045184787055681,1.0750796184730902,losing,5.493680614159443e-07,17718000.0,54530513.94783988,935,5.804793909192085,23.4814640134573,6.240615621209145,3
12019,12019,lido-snapshot.eth,0xa4eb1220a15d46a1825d5a0f44de1b34644d4aa6bb95f910b86b29bb7654e330,linear_weight,4.574613829140658,1.3533850393911475,losing,5.493680614159443e-07,17718000.0,54530513.94783988,935,2.4364050477743153,11.145612224936489,3.297394141554833,3
12020,12020,lido-snapshot.eth,0xa4eb1220a15d46a1825d5a0f44de1b34644d4aa6bb95f910b86b29bb7654e330,whale_90,4.574448891284322,1.3533364677820716,losing,5.493680614159443e-07,17718000.0,54530513.94783988,935,2.4364236742258076,11.14529557526112,3.2973010092973714,3
12021,12021,lido-snapshot.eth,0xa4eb1220a15d46a1825d5a0f44de1b34644d4aa6bb95f910b86b29bb7654e330,whale_99,4.35380584738968,1.2941386825869448,losing,5.493680614159443e-07,17718000.0,54530513.94783988,935,2.4741236120462418,10.771853849291803,3.2018590718507767,3
12022,12022,lido-snapshot.eth,0xa4eb1220a15d46a1825d5a0f44de1b34644d4aa6bb95f910b86b29bb7654e330,log_whale_99,5.504213478090274,1.276005313194072,losing,5.493680614159443e-07,17718000.0,54530513.94783988,935,2.587204799056053,14.240527525544168,3.301287069916725,3
12023,12023,lido-snapshot.eth,0xa4eb1220a15d46a1825d5a0f44de1b34644d4aa6bb95f910b86b29bb7654e330,top_10,4.353805847389679,1.2941386825869443,losing,5.493680614159443e-07,17718000.0,54530513.94783988,935,2.4741236120462418,10.7718538492918,3.201859071850776,3
12024,12024,lido-snapshot.eth,0x1ebfab7522c427e2a2a188340cf5f995982e277e892d7b50be07bc8ab9d1b37f,top_mdc_log,1.276553011003267,1.0069160068277752,losing,4.930446408380233e-07,17563332.0,60759858.751576185,268,19.21086572110653,24.523688480257988,19.343728199601173,2
12025,12025,lido-snapshot.eth,0x1ebfab7522c427e2a2a188340cf5f995982e277e892d7b50be07bc8ab9d1b37f,linear_weight,3.599494196121634,1.1446727754480066,losing,4.930446408380233e-07,17563332.0,60759858.751576185,268,2.316320315003395,8.337581530213356,2.651428803801537,2
12026,12026,lido-snapshot.eth,0x1ebfab7522c427e2a2a188340cf5f995982e277e892d7b50be07bc8ab9d1b37f,whale_90,3.5992545804703298,1.144596914590361,losing,4.930446408380233e-07,17563332.0,60759858.751576185,268,2.316376194357872,8.337227627635002,2.6513170450925827,2
12027,12027,lido-snapshot.eth,0x1ebfab7522c427e2a2a188340cf5f995982e277e892d7b50be07bc8ab9d1b37f,whale_99,1.719337150517316,1.0113327106046883,losing,4.930446408380233e-07,17563332.0,60759858.751576185,268,3.9183441549539566,6.736954674124717,3.9627496153116226,2
12028,12028,lido-snapshot.eth,0x1ebfab7522c427e2a2a188340cf5f995982e277e892d7b50be07bc8ab9d1b37f,log_whale_99,1.4688640502448396,1.0070259298549846,losing,4.930446408380233e-07,17563332.0,60759858.751576185,268,3.748657181859016,5.506267771124841,3.774994984269142,2
12029,12029,lido-snapshot.eth,0x1ebfab7522c427e2a2a188340cf5f995982e277e892d7b50be07bc8ab9d1b37f,top_10,3.5904305105307763,1.1418109802881853,losing,4.930446408380233e-07,17563332.0,60759858.751576185,268,2.318406477570534,8.324077352881432,2.6471819728612904,2
12030,12030,lido-snapshot.eth,0x865212c61a0b050cc250bfa4f933722b06c2927f7a45e3a39ce4b4416798a491,top_mdc_log,1.1558317853210025,1.001379994062501,losing,5.219454650723728e-07,17718000.0,57395503.43901548,205,20.61066217720509,23.82245846092701,20.63910476863384,2
12031,12031,lido-snapshot.eth,0x865212c61a0b050cc250bfa4f933722b06c2927f7a45e3a39ce4b4416798a491,linear_weight,3.100549531492038,1.1377355374114433,losing,5.219454650723728e-07,17718000.0,57395503.43901548,205,2.0862463861703877,6.468510255217553,2.3735966533422475,2
12032,12032,lido-snapshot.eth,0x865212c61a0b050cc250bfa4f933722b06c2927f7a45e3a39ce4b4416798a491,whale_90,3.1002414973729913,1.1376222552551347,losing,5.219454650723728e-07,17718000.0,57395503.43901548,205,2.086339518427849,6.468156352639199,2.3734662681818013,2
12033,12033,lido-snapshot.eth,0x865212c61a0b050cc250bfa4f933722b06c2927f7a45e3a39ce4b4416798a491,whale_99,1.2361192865181336,1.0019936716711435,losing,5.219454650723728e-07,17718000.0,57395503.43901548,205,4.12951223552227,5.104569718241692,4.137745127081871,2
12034,12034,lido-snapshot.eth,0x865212c61a0b050cc250bfa4f933722b06c2927f7a45e3a39ce4b4416798a491,log_whale_99,1.1558317853210025,1.001379994062501,losing,5.219454650723728e-07,17718000.0,57395503.43901548,205,20.61066217720509,23.82245846092701,20.63910476863384,2
12035,12035,lido-snapshot.eth,0x865212c61a0b050cc250bfa4f933722b06c2927f7a45e3a39ce4b4416798a491,top_10,3.082444760051822,1.1311600945634894,losing,5.219454650723728e-07,17718000.0,57395503.43901548,205,2.091852948069573,6.448021158576012,2.3662205785512924,2
12036,12036,lido-snapshot.eth,0xa7a8d9f42f72405a72f91d8124f970815028526197b9cc186a1882fae2d17e05,top_mdc_log,1.245975214531869,1.0059430496736002,losing,5.160234890441774e-07,15963332.0,58054184.29891516,809,19.50385980308056,24.301325902342796,19.6197722107172,2
12037,12037,lido-snapshot.eth,0xa7a8d9f42f72405a72f91d8124f970815028526197b9cc186a1882fae2d17e05,linear_weight,3.7716089701719993,1.143633592621182,losing,5.160234890441774e-07,15963332.0,58054184.29891516,809,2.352660521864892,8.873315528035164,2.6905816048383713,2
12038,12038,lido-snapshot.eth,0xa7a8d9f42f72405a72f91d8124f970815028526197b9cc186a1882fae2d17e05,whale_90,3.771422577082484,1.1435758988832985,losing,5.160234890441774e-07,15963332.0,58054184.29891516,809,2.3526977747678757,8.873017504811287,2.6904884725809097,2
12039,12039,lido-snapshot.eth,0xa7a8d9f42f72405a72f91d8124f970815028526197b9cc186a1882fae2d17e05,whale_99,3.4226559504329894,1.1170534660081015,losing,5.160234890441774e-07,15963332.0,58054184.29891516,809,2.453112974762917,8.39616172015667,2.740258350968361,2
12040,12040,lido-snapshot.eth,0xa7a8d9f42f72405a72f91d8124f970815028526197b9cc186a1882fae2d17e05,log_whale_99,3.0041064974291967,1.0909334645602484,losing,5.160234890441774e-07,15963332.0,58054184.29891516,809,2.744188532233239,8.243834599852564,2.9937271028757104,2
12041,12041,lido-snapshot.eth,0xa7a8d9f42f72405a72f91d8124f970815028526197b9cc186a1882fae2d17e05,top_10,3.76987013809454,1.14310536585752,losing,5.160234890441774e-07,15963332.0,58054184.29891516,809,2.3530144244432454,8.870558813214302,2.689743414521218,2
12042,12042,lido-snapshot.eth,0x4cba967e58a2261524dd698aad1d0edefc537c8d53f1a543702d2860ffa756ed,top_mdc_log,1.111274720251864,1.0015574906715023,losing,5.949736660998049e-07,17563332.0,50350670.02530942,301,21.801749244332314,24.22773279249668,21.83570526540279,2
12043,12043,lido-snapshot.eth,0x4cba967e58a2261524dd698aad1d0edefc537c8d53f1a543702d2860ffa756ed,linear_weight,3.410618265639057,1.136040828002504,losing,5.949736660998049e-07,17563332.0,50350670.02530942,301,2.2464152425527573,7.661664858460426,2.5520194321870804,2
12044,12044,lido-snapshot.eth,0x4cba967e58a2261524dd698aad1d0edefc537c8d53f1a543702d2860ffa756ed,whale_90,3.4099458186687226,1.1358222752842757,losing,5.949736660998049e-07,17563332.0,50350670.02530942,301,2.246601507067681,7.660789415240289,2.5517400354146953,2
12045,12045,lido-snapshot.eth,0x4cba967e58a2261524dd698aad1d0edefc537c8d53f1a543702d2860ffa756ed,whale_99,1.5056329103789663,1.001184912721342,losing,5.949736660998049e-07,17563332.0,50350670.02530942,301,4.071397706866264,6.130030378699303,4.0762219578027725,2
12046,12046,lido-snapshot.eth,0x4cba967e58a2261524dd698aad1d0edefc537c8d53f1a543702d2860ffa756ed,log_whale_99,1.315125583840783,1.0177582780181254,losing,5.949736660998049e-07,17563332.0,50350670.02530942,301,4.109544679522514,5.4045673459768295,4.182523116469383,2
12047,12047,lido-snapshot.eth,0x4cba967e58a2261524dd698aad1d0edefc537c8d53f1a543702d2860ffa756ed,top_10,3.400283207532327,1.132610684873654,losing,5.949736660998049e-07,17563332.0,50350670.02530942,301,2.249320968985557,7.648328319191932,2.547604963183403,2
12048,12048,lido-snapshot.eth,QmerHPfTBBAx9iffDiME4RjRjKiNRXrW78fNu9XCHmF2ze,top_mdc_log,1.0,1.0,losing,5.435719168324503e-06,5000000.0,5511197.655336912,9,,,,1
12049,12049,lido-snapshot.eth,QmerHPfTBBAx9iffDiME4RjRjKiNRXrW78fNu9XCHmF2ze,linear_weight,1.0,1.0,losing,5.435719168324503e-06,5000000.0,5511197.655336912,9,,,,1
12050,12050,lido-snapshot.eth,QmerHPfTBBAx9iffDiME4RjRjKiNRXrW78fNu9XCHmF2ze,whale_90,1.0,1.0,losing,5.435719168324503e-06,5000000.0,5511197.655336912,9,,,,1
12051,12051,lido-snapshot.eth,QmerHPfTBBAx9iffDiME4RjRjKiNRXrW78fNu9XCHmF2ze,whale_99,1.0,1.0,losing,5.435719168324503e-06,5000000.0,5511197.655336912,9,,,,1
12052,12052,lido-snapshot.eth,QmerHPfTBBAx9iffDiME4RjRjKiNRXrW78fNu9XCHmF2ze,log_whale_99,1.0,1.0,losing,5.435719168324503e-06,5000000.0,5511197.655336912,9,,,,1
12053,12053,lido-snapshot.eth,QmerHPfTBBAx9iffDiME4RjRjKiNRXrW78fNu9XCHmF2ze,top_10,1.0,1.0,losing,5.435719168324503e-06,5000000.0,5511197.655336912,9,,,,1
12054,12054,lido-snapshot.eth,0x78bbc81011457ffcc0d2183de2a813869708d4f9996f4af3df8b669510950cf3,top_mdc_log,4.289137034644772,1.1218065562313848,losing,5.425893607836748e-07,17718000.0,55211776.8993329,1000,6.156796589493751,26.40734426677227,6.9067347794771194,3
12055,12055,lido-snapshot.eth,0x78bbc81011457ffcc0d2183de2a813869708d4f9996f4af3df8b669510950cf3,linear_weight,4.577118323599402,1.33289661152258,losing,5.425893607836748e-07,17718000.0,55211776.8993329,1000,2.4381931871175775,11.15989871323109,3.249859437346459,3
12056,12056,lido-snapshot.eth,0x78bbc81011457ffcc0d2183de2a813869708d4f9996f4af3df8b669510950cf3,whale_90,4.576953487572622,1.3328482320541182,losing,5.425893607836748e-07,17718000.0,55211776.8993329,1000,2.438211813569068,11.159582063555714,3.2497663050889973,3
12057,12057,lido-snapshot.eth,0x78bbc81011457ffcc0d2183de2a813869708d4f9996f4af3df8b669510950cf3,whale_99,4.3582665166662276,1.2768335860514644,losing,5.425893607836748e-07,17718000.0,55211776.8993329,1000,2.4752411991357803,10.787760838866234,3.1604710966348653,3
12058,12058,lido-snapshot.eth,0x78bbc81011457ffcc0d2183de2a813869708d4f9996f4af3df8b669510950cf3,log_whale_99,5.361480301264037,1.273417943555018,losing,5.425893607836748e-07,17718000.0,55211776.8993329,1000,2.548536285758018,13.66392709314823,3.2453518360853195,3
12059,12059,lido-snapshot.eth,0x78bbc81011457ffcc0d2183de2a813869708d4f9996f4af3df8b669510950cf3,top_10,4.3582665166662276,1.2768335860514644,losing,5.425893607836748e-07,17718000.0,55211776.8993329,1000,2.4752411991357803,10.787760838866234,3.1604710966348653,3
12060,12060,lido-snapshot.eth,0xf4beabac4561b2a927949868099c8843a2eed0df85b8ee0afd5c7b04611ca540,top_mdc_log,1.103947567002091,1.0012125324255678,losing,4.957734687604398e-07,20000000.0,60425425.36703479,277,21.65987156331539,23.911362513899803,21.686134859919548,2
12061,12061,lido-snapshot.eth,0xf4beabac4561b2a927949868099c8843a2eed0df85b8ee0afd5c7b04611ca540,linear_weight,3.2104913098964505,1.1364560340204772,losing,4.957734687604398e-07,20000000.0,60425425.36703479,277,2.2403988987207413,7.1927811950445175,2.5461148470640187,2
12062,12062,lido-snapshot.eth,0xf4beabac4561b2a927949868099c8843a2eed0df85b8ee0afd5c7b04611ca540,whale_90,3.210371417288467,1.1364121962879057,losing,4.957734687604398e-07,20000000.0,60425425.36703479,277,2.240436151623726,7.19263218343258,2.5460589677095418,2
12063,12063,lido-snapshot.eth,0xf4beabac4561b2a927949868099c8843a2eed0df85b8ee0afd5c7b04611ca540,whale_99,1.879124448867613,1.011972086787293,losing,4.957734687604398e-07,20000000.0,60425425.36703479,277,3.1536538153886795,5.9261079877614975,3.1914096325635906,2
12064,12064,lido-snapshot.eth,0xf4beabac4561b2a927949868099c8843a2eed0df85b8ee0afd5c7b04611ca540,log_whale_99,1.4413752022393351,1.0107625401008105,losing,4.957734687604398e-07,20000000.0,60425425.36703479,277,3.6897975951433177,5.318382754921912,3.7295091897249217,2
12065,12065,lido-snapshot.eth,0xf4beabac4561b2a927949868099c8843a2eed0df85b8ee0afd5c7b04611ca540,top_10,3.208899768507936,1.1358945692876112,losing,4.957734687604398e-07,20000000.0,60425425.36703479,277,2.2408831864595413,7.190769538283348,2.5454070419073105,2
12066,12066,lido-snapshot.eth,0xe267775710be5611584e79a28ae21698a385a6386b16dd321ec5f509c585f35a,top_mdc_log,,,losing,0.0351722283585959,208.17746417567776,851.732293732208,34,inf,inf,inf,2
12067,12067,lido-snapshot.eth,0xe267775710be5611584e79a28ae21698a385a6386b16dd321ec5f509c585f35a,linear_weight,5.410609353139049,1.144446759741613,losing,0.0351722283585959,208.17746417567776,851.732293732208,34,1.564295962452888,8.463794365525246,1.7902534455060957,2
12068,12068,lido-snapshot.eth,0xe267775710be5611584e79a28ae21698a385a6386b16dd321ec5f509c585f35a,whale_90,,,losing,0.0351722283585959,208.17746417567776,851.732293732208,34,inf,inf,inf,2
12069,12069,lido-snapshot.eth,0xe267775710be5611584e79a28ae21698a385a6386b16dd321ec5f509c585f35a,whale_99,,,losing,0.0351722283585959,208.17746417567776,851.732293732208,34,inf,inf,inf,2
12070,12070,lido-snapshot.eth,0xe267775710be5611584e79a28ae21698a385a6386b16dd321ec5f509c585f35a,log_whale_99,,,losing,0.0351722283585959,208.17746417567776,851.732293732208,34,inf,inf,inf,2
12071,12071,lido-snapshot.eth,0xe267775710be5611584e79a28ae21698a385a6386b16dd321ec5f509c585f35a,top_10,5.410609353139047,1.144446759741613,losing,0.0351722283585959,208.17746417567776,851.732293732208,34,1.5642959624528885,8.463794365525246,1.790253445506096,2
12072,12072,lido-snapshot.eth,0xdf57d5600ca8c0485a17de035afffe3b918e6059a6ba10bec71fb04f4041b41d,top_mdc_log,3.057196423675902,1.0483422800392652,losing,5.585628837608942e-07,17718000.0,53632856.04269372,802,5.265558138489723,16.097845509648323,5.520107224583626,3
12073,12073,lido-snapshot.eth,0xdf57d5600ca8c0485a17de035afffe3b918e6059a6ba10bec71fb04f4041b41d,linear_weight,4.346121858475202,1.313732771659452,losing,5.585628837608942e-07,17718000.0,53632856.04269372,802,2.407589927315711,10.463679209351536,3.162929788231848,3
12074,12074,lido-snapshot.eth,0xdf57d5600ca8c0485a17de035afffe3b918e6059a6ba10bec71fb04f4041b41d,whale_90,4.345954037838904,1.3136814987022134,losing,5.585628837608942e-07,17718000.0,53632856.04269372,802,2.4076271802186966,10.46343706548214,3.1628552824258813,3
12075,12075,lido-snapshot.eth,0xdf57d5600ca8c0485a17de035afffe3b918e6059a6ba10bec71fb04f4041b41d,whale_99,3.997924929736545,1.222313947248937,losing,5.585628837608942e-07,17718000.0,53632856.04269372,802,2.481946721673012,9.922636672854424,3.033718094229698,3
12076,12076,lido-snapshot.eth,0xdf57d5600ca8c0485a17de035afffe3b918e6059a6ba10bec71fb04f4041b41d,log_whale_99,4.649057719904914,1.1983589975790288,losing,5.585628837608942e-07,17718000.0,53632856.04269372,802,2.550492063164711,11.857384815812113,3.0564051121473317,3
12077,12077,lido-snapshot.eth,0xdf57d5600ca8c0485a17de035afffe3b918e6059a6ba10bec71fb04f4041b41d,top_10,4.193449044939307,1.2712655462763536,losing,5.585628837608942e-07,17718000.0,53632856.04269372,802,2.4344492703676224,10.2087389677763,3.094831481575966,3
12078,12078,lido-snapshot.eth,0x75e91a2a1331bb1232951eb832df173281529f370d9d2f54ffa1c8197b326449,top_mdc_log,1.090141327752628,1.0008046832903483,losing,5.593621925930505e-07,17718000.0,53556216.58422414,455,22.17535860836506,24.174274876713753,22.19320274889469,2
12079,12079,lido-snapshot.eth,0x75e91a2a1331bb1232951eb832df173281529f370d9d2f54ffa1c8197b326449,linear_weight,3.168032598474559,1.1442607877964683,losing,5.593621925930505e-07,17718000.0,53556216.58422414,455,2.2284220904111858,7.059713825583457,2.549896016716956,2
12080,12080,lido-snapshot.eth,0x75e91a2a1331bb1232951eb832df173281529f370d9d2f54ffa1c8197b326449,whale_90,3.1676550113043223,1.144118618072707,losing,5.593621925930505e-07,17718000.0,53556216.58422414,455,2.2285524755716324,7.059285417199135,2.5497283786535263,2
12081,12081,lido-snapshot.eth,0x75e91a2a1331bb1232951eb832df173281529f370d9d2f54ffa1c8197b326449,whale_99,2.9993329021603397,1.089456193230584,losing,5.593621925930505e-07,17718000.0,53556216.58422414,455,2.2895727306604385,6.867190822958947,2.4943891912698746,2
12082,12082,lido-snapshot.eth,0x75e91a2a1331bb1232951eb832df173281529f370d9d2f54ffa1c8197b326449,log_whale_99,3.006155457078215,1.0547259774499351,losing,5.593621925930505e-07,17718000.0,53556216.58422414,455,2.4904031306505208,7.486538961529733,2.6266928762197495,2
